Username,Condition.Description,Direction,Block,JOL,Recall,Version,,Get Means,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w979990amf,READ,S,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w979990amf,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084213_amm,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w979990amf,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w986849_pem,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10084909JR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,10,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10084909JR,READ,S,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,30,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,B,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,B,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,F,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,B,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,B,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,B,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,U,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,U,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,U,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,F,2,90,100,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,F,2,20,100,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,F,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,F,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,S,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,0,sona,,,,,,,,,,,,,,,,,,,,,
w998682_dan,READ,S,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w10006460,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w10047307_mb,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
w10076838,READ,S,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
W832552_JRR,READ,S,2,100,100,sona,,,,,,,,,,,,,,,,,,,,,
