"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Trial.Type","Procedure.Shuffle.1","Recall.Response","Recall_Score"
"W832552_JRR",52,16,"READ","NEW","FIGHT","FEUD","ON2","B","Study Phase",100,"Test","Recall1","BRAWL",0
"w10076838",58,16,"READ","NEW","FLIP","TURN","ON2","F","Study Phase",50,"Test","Recall1","turn",100
"w10084909JR",26,16,"READ","NEW","FLIP","TURN","ON2","F","Study Phase",12,"Test","Recall1","",0
"W832552_JRR",24,16,"READ","NEW","FLIP","TURN","ON2","F","Study Phase",100,"Test","Recall1","TURN",100
"w10076838",33,16,"READ","NEW","GAME","CLUE","ON2","B","Study Phase",60,"Test","Recall1","player",0
"w10084909JR",74,16,"READ","NEW","GAME","CLUE","ON2","B","Study Phase",64,"Test","Recall1","",0
"W832552_JRR",35,16,"READ","NEW","GAME","CLUE","ON2","B","Study Phase",75,"Test","Recall1","PLAY",0
"w10076838",32,16,"READ","NEW","GROUND","EARTH","ON2","S","Study Phase",50,"Test","Recall1","earth",100
"w10084909JR",67,16,"READ","NEW","GROUND","EARTH","ON2","S","Study Phase",45,"Test","Recall1","",0
"W832552_JRR",66,16,"READ","NEW","GROUND","EARTH","ON2","S","Study Phase",100,"Test","Recall1","EARTH",100
"w10076838",80,16,"READ","NEW","HATE","NAME","ON2","U","Study Phase",0,"Test","Recall1","angry",0
"w10084909JR",81,16,"READ","NEW","HATE","NAME","ON2","U","Study Phase",23,"Test","Recall1","",0
"W832552_JRR",88,16,"READ","NEW","HATE","NAME","ON2","U","Study Phase",25,"Test","Recall1","LOVE",0
"w10076838",62,16,"READ","NEW","HAVE","OWN","ON2","S","Study Phase",5,"Test","Recall1","get",0
"w10084909JR",61,16,"READ","NEW","HAVE","OWN","ON2","S","Study Phase",74,"Test","Recall1","",0
"W832552_JRR",60,16,"READ","NEW","HAVE","OWN","ON2","S","Study Phase",100,"Test","Recall1","OWN",100
"w10076838",44,16,"READ","NEW","HEAD","SCALP","ON2","B","Study Phase",75,"Test","Recall1","leader",0
"w10084909JR",84,16,"READ","NEW","HEAD","SCALP","ON2","B","Study Phase",66,"Test","Recall1","",0
"W832552_JRR",40,16,"READ","NEW","HEAD","SCALP","ON2","B","Study Phase",100,"Test","Recall1","SCALP",100
"w10076838",94,16,"READ","NEW","JAR","MASON","ON2","S","Study Phase",25,"Test","Recall1","tumbler",0
"w10084909JR",95,16,"READ","NEW","JAR","MASON","ON2","S","Study Phase",85,"Test","Recall1","",0
"W832552_JRR",39,16,"READ","NEW","JAR","MASON","ON2","S","Study Phase",50,"Test","Recall1","LID",0
"w10076838",86,16,"READ","NEW","JOKE","KEYS","ON2","U","Study Phase",0,"Test","Recall1","funny",0
"w10084909JR",73,16,"READ","NEW","JOKE","KEYS","ON2","U","Study Phase",2,"Test","Recall1","",0
"W832552_JRR",86,16,"READ","NEW","JOKE","KEYS","ON2","U","Study Phase",25,"Test","Recall1","",0
"w10076838",48,16,"READ","NEW","LEAGUE","BASEBALL","ON2","F","Study Phase",60,"Test","Recall1","baseball",100
"w10084909JR",80,16,"READ","NEW","LEAGUE","BASEBALL","ON2","F","Study Phase",84,"Test","Recall1","",0
"W832552_JRR",61,16,"READ","NEW","LEAGUE","BASEBALL","ON2","F","Study Phase",100,"Test","Recall1","BASEBALL",100
"w10076838",74,16,"READ","NEW","LIE","TRUTH","ON2","S","Study Phase",50,"Test","Recall1","truth",100
"w10084909JR",25,16,"READ","NEW","LIE","TRUTH","ON2","S","Study Phase",12,"Test","Recall1","",0
"W832552_JRR",73,16,"READ","NEW","LIE","TRUTH","ON2","S","Study Phase",100,"Test","Recall1","TRUTHFUL",0
"w10076838",88,16,"READ","NEW","LONELY","ALONE","ON2","S","Study Phase",60,"Test","Recall1","alone",100
"w10084909JR",98,16,"READ","NEW","LONELY","ALONE","ON2","S","Study Phase",67,"Test","Recall1","",0
"W832552_JRR",76,16,"READ","NEW","LONELY","ALONE","ON2","S","Study Phase",100,"Test","Recall1","ALONE",100
"w10076838",52,16,"READ","NEW","LONG","EXTENSION","ON2","B","Study Phase",25,"Test","Recall1","slender",0
"w10084909JR",34,16,"READ","NEW","LONG","EXTENSION","ON2","B","Study Phase",54,"Test","Recall1","",0
"W832552_JRR",74,16,"READ","NEW","LONG","EXTENSION","ON2","B","Study Phase",100,"Test","Recall1","EXTENSION",100
"w10076838",71,16,"READ","NEW","LOVE","AFFECTION","ON2","B","Study Phase",40,"Test","Recall1","admire",0
"w10084909JR",50,16,"READ","NEW","LOVE","AFFECTION","ON2","B","Study Phase",34,"Test","Recall1","",0
"W832552_JRR",33,16,"READ","NEW","LOVE","AFFECTION","ON2","B","Study Phase",100,"Test","Recall1","AFFECTION",100
"w10076838",30,16,"READ","NEW","MAROON","JUSTICE","ON2","U","Study Phase",0,"Test","Recall1","island",0
"w10084909JR",38,16,"READ","NEW","MAROON","JUSTICE","ON2","U","Study Phase",100,"Test","Recall1","",0
"W832552_JRR",94,16,"READ","NEW","MAROON","JUSTICE","ON2","U","Study Phase",25,"Test","Recall1","JUSTICE",100
"w10076838",79,16,"READ","NEW","MORNING","TEMPERATURE","ON2","U","Study Phase",0,"Test","Recall1","temperature",100
"w10084909JR",65,16,"READ","NEW","MORNING","TEMPERATURE","ON2","U","Study Phase",5,"Test","Recall1","",0
"W832552_JRR",46,16,"READ","NEW","MORNING","TEMPERATURE","ON2","U","Study Phase",25,"Test","Recall1","",0
"w10076838",73,16,"READ","NEW","MYSTERY","DETECTIVE","ON2","B","Study Phase",60,"Test","Recall1","novel",0
"w10084909JR",39,16,"READ","NEW","MYSTERY","DETECTIVE","ON2","B","Study Phase",56,"Test","Recall1","",0
"W832552_JRR",87,16,"READ","NEW","MYSTERY","DETECTIVE","ON2","B","Study Phase",100,"Test","Recall1","DETECTIVE",100
"w10076838",39,16,"READ","NEW","NAP","SLEEP","ON2","F","Study Phase",60,"Test","Recall1","sleep",100
"w10084909JR",54,16,"READ","NEW","NAP","SLEEP","ON2","F","Study Phase",12,"Test","Recall1","",0
"W832552_JRR",42,16,"READ","NEW","NAP","SLEEP","ON2","F","Study Phase",100,"Test","Recall1","SLEEP",100
"w10076838",59,16,"READ","NEW","NOISE","LOUD","ON2","S","Study Phase",90,"Test","Recall1","fuss",0
"w10084909JR",53,16,"READ","NEW","NOISE","LOUD","ON2","S","Study Phase",32,"Test","Recall1","",0
"W832552_JRR",98,16,"READ","NEW","NOISE","LOUD","ON2","S","Study Phase",100,"Test","Recall1","LOUD",100
"w10076838",26,16,"READ","NEW","OBTAIN","MEAT","ON2","U","Study Phase",5,"Test","Recall1","get",0
"w10084909JR",63,16,"READ","NEW","OBTAIN","MEAT","ON2","U","Study Phase",7,"Test","Recall1","",0
"W832552_JRR",47,16,"READ","NEW","OBTAIN","MEAT","ON2","U","Study Phase",0,"Test","Recall1","",0
"w10076838",35,16,"READ","NEW","OUNCE","BOTH","ON2","U","Study Phase",0,"Test","Recall1","pound",0
"w10084909JR",66,16,"READ","NEW","OUNCE","BOTH","ON2","U","Study Phase",23,"Test","Recall1","",0
"W832552_JRR",53,16,"READ","NEW","OUNCE","BOTH","ON2","U","Study Phase",25,"Test","Recall1","BOTH",100
"w10076838",95,16,"READ","NEW","PANTHER","CAT","ON2","F","Study Phase",50,"Test","Recall1","cat",100
"w10084909JR",92,16,"READ","NEW","PANTHER","CAT","ON2","F","Study Phase",34,"Test","Recall1","",0
"W832552_JRR",43,16,"READ","NEW","PANTHER","CAT","ON2","F","Study Phase",100,"Test","Recall1","CAT",100
"w10076838",77,16,"READ","NEW","PAPER","DOCUMENT","ON2","B","Study Phase",30,"Test","Recall1","docoument",100
"w10084909JR",62,16,"READ","NEW","PAPER","DOCUMENT","ON2","B","Study Phase",9,"Test","Recall1","",0
"W832552_JRR",48,16,"READ","NEW","PAPER","DOCUMENT","ON2","B","Study Phase",100,"Test","Recall1","DOCUMENT",100
"w10076838",99,16,"READ","NEW","PENGUIN","BIRD","ON2","F","Study Phase",20,"Test","Recall1","dolphin",0
"w10084909JR",37,16,"READ","NEW","PENGUIN","BIRD","ON2","F","Study Phase",23,"Test","Recall1","",0
"W832552_JRR",29,16,"READ","NEW","PENGUIN","BIRD","ON2","F","Study Phase",100,"Test","Recall1","BIRD",100
"w10076838",27,16,"READ","NEW","PLANT","CACTUS","ON2","B","Study Phase",40,"Test","Recall1","cactus",100
"w10084909JR",68,16,"READ","NEW","PLANT","CACTUS","ON2","B","Study Phase",81,"Test","Recall1","",0
"W832552_JRR",22,16,"READ","NEW","PLANT","CACTUS","ON2","B","Study Phase",100,"Test","Recall1","ORCHID",0
"w10076838",100,16,"READ","NEW","RED","CHERRY","ON2","B","Study Phase",10,"Test","Recall1","cherry",100
"w10084909JR",28,16,"READ","NEW","RED","CHERRY","ON2","B","Study Phase",22,"Test","Recall1","",0
"W832552_JRR",100,16,"READ","NEW","RED","CHERRY","ON2","B","Study Phase",100,"Test","Recall1","CHERRY",100
"w10076838",45,16,"READ","NEW","REEL","ROD","ON2","S","Study Phase",60,"Test","Recall1","rod",100
"w10084909JR",72,16,"READ","NEW","REEL","ROD","ON2","S","Study Phase",1,"Test","Recall1","",0
"W832552_JRR",45,16,"READ","NEW","REEL","ROD","ON2","S","Study Phase",100,"Test","Recall1","",0
"w10076838",60,16,"READ","NEW","REVENGE","EVEN","ON2","F","Study Phase",90,"Test","Recall1","angry",0
"w10084909JR",76,16,"READ","NEW","REVENGE","EVEN","ON2","F","Study Phase",14,"Test","Recall1","",0
"W832552_JRR",78,16,"READ","NEW","REVENGE","EVEN","ON2","F","Study Phase",100,"Test","Recall1","VAIN",0
"w10076838",36,16,"READ","NEW","SARDINE","FISH","ON2","F","Study Phase",60,"Test","Recall1","fish",100
"w10084909JR",79,16,"READ","NEW","SARDINE","FISH","ON2","F","Study Phase",54,"Test","Recall1","",0
"W832552_JRR",44,16,"READ","NEW","SARDINE","FISH","ON2","F","Study Phase",100,"Test","Recall1","FISH",100
"w10076838",75,16,"READ","NEW","SCAR","MAIN","ON2","U","Study Phase",0,"Test","Recall1","bandaid",0
"w10084909JR",47,16,"READ","NEW","SCAR","MAIN","ON2","U","Study Phase",34,"Test","Recall1","",0
"W832552_JRR",92,16,"READ","NEW","SCAR","MAIN","ON2","U","Study Phase",25,"Test","Recall1","",0
"w10076838",24,16,"READ","NEW","SCISSORS","SHEARS","ON2","B","Study Phase",15,"Test","Recall1","paper",0
"w10084909JR",29,16,"READ","NEW","SCISSORS","SHEARS","ON2","B","Study Phase",23,"Test","Recall1","",0
"W832552_JRR",82,16,"READ","NEW","SCISSORS","SHEARS","ON2","B","Study Phase",100,"Test","Recall1","SHEARS",100
"w10076838",34,16,"READ","NEW","SEATBELT","SAFETY","ON2","S","Study Phase",90,"Test","Recall1","vehicle",0
"w10084909JR",86,16,"READ","NEW","SEATBELT","SAFETY","ON2","S","Study Phase",32,"Test","Recall1","",0
"W832552_JRR",41,16,"READ","NEW","SEATBELT","SAFETY","ON2","S","Study Phase",100,"Test","Recall1","SAFETY",100
"w10076838",70,16,"READ","NEW","SHAKE","SHELL","ON2","U","Study Phase",5,"Test","Recall1","up",0
"w10084909JR",51,16,"READ","NEW","SHAKE","SHELL","ON2","U","Study Phase",85,"Test","Recall1","",0
"W832552_JRR",90,16,"READ","NEW","SHAKE","SHELL","ON2","U","Study Phase",25,"Test","Recall1","",0
"w10076838",43,16,"READ","NEW","SHAVE","RAZOR","ON2","S","Study Phase",90,"Test","Recall1","razor",100
"w10084909JR",87,16,"READ","NEW","SHAVE","RAZOR","ON2","S","Study Phase",74,"Test","Recall1","",0
"W832552_JRR",34,16,"READ","NEW","SHAVE","RAZOR","ON2","S","Study Phase",100,"Test","Recall1","CUT",0
"w10076838",72,16,"READ","NEW","SIGN","LOAN","ON2","U","Study Phase",10,"Test","Recall1","neon",100
"w10084909JR",77,16,"READ","NEW","SIGN","LOAN","ON2","U","Study Phase",45,"Test","Recall1","",0
"W832552_JRR",62,16,"READ","NEW","SIGN","LOAN","ON2","U","Study Phase",100,"Test","Recall1","LOAN",100
"w10076838",93,16,"READ","NEW","SMELL","INCENSE","ON2","B","Study Phase",50,"Test","Recall1","aroma",0
"w10084909JR",59,16,"READ","NEW","SMELL","INCENSE","ON2","B","Study Phase",63,"Test","Recall1","",0
"W832552_JRR",36,16,"READ","NEW","SMELL","INCENSE","ON2","B","Study Phase",75,"Test","Recall1","",0
"w10076838",46,16,"READ","NEW","STEAK","GIVE","ON2","U","Study Phase",5,"Test","Recall1","filet",0
"w10084909JR",89,16,"READ","NEW","STEAK","GIVE","ON2","U","Study Phase",98,"Test","Recall1","",0
"W832552_JRR",38,16,"READ","NEW","STEAK","GIVE","ON2","U","Study Phase",25,"Test","Recall1","KNIFE",0
"w10076838",68,16,"READ","NEW","STRAWBERRY","FRUIT","ON2","F","Study Phase",60,"Test","Recall1","fruit",100
"w10084909JR",58,16,"READ","NEW","STRAWBERRY","FRUIT","ON2","F","Study Phase",14,"Test","Recall1","",0
"W832552_JRR",26,16,"READ","NEW","STRAWBERRY","FRUIT","ON2","F","Study Phase",100,"Test","Recall1","FRUIT",100
"w10076838",64,16,"READ","NEW","TAN","SUN","ON2","S","Study Phase",20,"Test","Recall1","sun",100
"w10084909JR",94,16,"READ","NEW","TAN","SUN","ON2","S","Study Phase",12,"Test","Recall1","",0
"W832552_JRR",56,16,"READ","NEW","TAN","SUN","ON2","S","Study Phase",100,"Test","Recall1","SUN",100
"w10076838",89,16,"READ","NEW","TEMPER","TANTRUM","ON2","S","Study Phase",60,"Test","Recall1","angry",0
"w10084909JR",88,16,"READ","NEW","TEMPER","TANTRUM","ON2","S","Study Phase",36,"Test","Recall1","",0
"W832552_JRR",23,16,"READ","NEW","TEMPER","TANTRUM","ON2","S","Study Phase",100,"Test","Recall1","ANGRY",0
"w10076838",81,16,"READ","NEW","THIMBLE","THREAD","ON2","F","Study Phase",25,"Test","Recall1","needle",0
"w10084909JR",85,16,"READ","NEW","THIMBLE","THREAD","ON2","F","Study Phase",84,"Test","Recall1","",0
"W832552_JRR",65,16,"READ","NEW","THIMBLE","THREAD","ON2","F","Study Phase",100,"Test","Recall1","THUMB",0
"w10076838",85,16,"READ","NEW","TICK","FLEA","ON2","S","Study Phase",50,"Test","Recall1","flea",100
"w10084909JR",43,16,"READ","NEW","TICK","FLEA","ON2","S","Study Phase",54,"Test","Recall1","",0
"W832552_JRR",31,16,"READ","NEW","TICK","FLEA","ON2","S","Study Phase",100,"Test","Recall1","FLEA",100
"w10076838",50,16,"READ","NEW","TIE","SHOELACE","ON2","B","Study Phase",50,"Test","Recall1","breaker",0
"w10084909JR",91,16,"READ","NEW","TIE","SHOELACE","ON2","B","Study Phase",75,"Test","Recall1","",0
"W832552_JRR",54,16,"READ","NEW","TIE","SHOELACE","ON2","B","Study Phase",100,"Test","Recall1","SHOELACE",100
"w10076838",29,16,"READ","NEW","TOIL","LEASE","ON2","U","Study Phase",0,"Test","Recall1","angry",0
"w10084909JR",31,16,"READ","NEW","TOIL","LEASE","ON2","U","Study Phase",21,"Test","Recall1","",0
"W832552_JRR",80,16,"READ","NEW","TOIL","LEASE","ON2","U","Study Phase",25,"Test","Recall1","",0
"w10076838",82,16,"READ","NEW","TRASH","LITTER","ON2","B","Study Phase",90,"Test","Recall1","dumpster",0
"w10084909JR",57,16,"READ","NEW","TRASH","LITTER","ON2","B","Study Phase",21,"Test","Recall1","",0
"W832552_JRR",59,16,"READ","NEW","TRASH","LITTER","ON2","B","Study Phase",100,"Test","Recall1","LITTER",100
"w10076838",92,16,"READ","NEW","TRUTHFUL","HONEST","ON2","F","Study Phase",75,"Test","Recall1","liar",0
"w10084909JR",22,16,"READ","NEW","TRUTHFUL","HONEST","ON2","F","Study Phase",54,"Test","Recall1","",0
"W832552_JRR",97,16,"READ","NEW","TRUTHFUL","HONEST","ON2","F","Study Phase",100,"Test","Recall1","LIE",0
"w10076838",84,16,"READ","NEW","VILLAIN","BAD","ON2","F","Study Phase",50,"Test","Recall1","demon",0
"w10084909JR",64,16,"READ","NEW","VILLAIN","BAD","ON2","F","Study Phase",4,"Test","Recall1","",0
"W832552_JRR",72,16,"READ","NEW","VILLAIN","BAD","ON2","F","Study Phase",100,"Test","Recall1","BAD",100
"w10076838",66,16,"READ","NEW","WAX","CANDLE","ON2","S","Study Phase",60,"Test","Recall1","candle",100
"w10084909JR",35,16,"READ","NEW","WAX","CANDLE","ON2","S","Study Phase",12,"Test","Recall1","",0
"W832552_JRR",64,16,"READ","NEW","WAX","CANDLE","ON2","S","Study Phase",100,"Test","Recall1","CANDLE",100
"w10076838",76,16,"READ","NEW","WET","DRY","ON2","S","Study Phase",20,"Test","Recall1","dry",100
"w10084909JR",90,16,"READ","NEW","WET","DRY","ON2","S","Study Phase",87,"Test","Recall1","",0
"W832552_JRR",27,16,"READ","NEW","WET","DRY","ON2","S","Study Phase",100,"Test","Recall1","DRY",100
"w10076838",47,16,"READ","NEW","WINDSHIELD","CAR","ON2","F","Study Phase",30,"Test","Recall1","wiper",0
"w10084909JR",52,16,"READ","NEW","WINDSHIELD","CAR","ON2","F","Study Phase",59,"Test","Recall1","",0
"W832552_JRR",67,16,"READ","NEW","WINDSHIELD","CAR","ON2","F","Study Phase",100,"Test","Recall1","CAR",100
"w10037114_bj",66,17,"ITEM SPECIFIC","NEW","ADJOURN","END","ON2","F","Study Phase",90,"Test","Recall1","end",100
"w10061950_msc",81,17,"ITEM SPECIFIC","NEW","ADJOURN","END","ON2","F","Study Phase",65,"Test","Recall1","",0
"w843943JC",97,17,"ITEM SPECIFIC","NEW","ADJOURN","END","ON2","F","Study Phase",0,"Test","Recall1","",0
"w10037114_bj",86,17,"ITEM SPECIFIC","NEW","AFFECTION","LOVE","ON2","F","Study Phase",80,"Test","Recall1","love",100
"w10061950_msc",66,17,"ITEM SPECIFIC","NEW","AFFECTION","LOVE","ON2","F","Study Phase",100,"Test","Recall1","love",100
"w843943JC",35,17,"ITEM SPECIFIC","NEW","AFFECTION","LOVE","ON2","F","Study Phase",81,"Test","Recall1","love",100
"w10037114_bj",64,17,"ITEM SPECIFIC","NEW","ALONE","LONELY","ON2","S","Study Phase",100,"Test","Recall1","lonely",100
"w10061950_msc",95,17,"ITEM SPECIFIC","NEW","ALONE","LONELY","ON2","S","Study Phase",99,"Test","Recall1","",0
"w843943JC",53,17,"ITEM SPECIFIC","NEW","ALONE","LONELY","ON2","S","Study Phase",99,"Test","Recall1","Loneliness",0
"w10037114_bj",37,17,"ITEM SPECIFIC","NEW","BAD","VILLAIN","ON2","B","Study Phase",80,"Test","Recall1","good",0
"w10061950_msc",90,17,"ITEM SPECIFIC","NEW","BAD","VILLAIN","ON2","B","Study Phase",99,"Test","Recall1","angry",0
"w843943JC",100,17,"ITEM SPECIFIC","NEW","BAD","VILLAIN","ON2","B","Study Phase",100,"Test","Recall1","",0
"w10037114_bj",52,17,"ITEM SPECIFIC","NEW","BASEBALL","LEAGUE","ON2","B","Study Phase",60,"Test","Recall1","league",100
"w10061950_msc",36,17,"ITEM SPECIFIC","NEW","BASEBALL","LEAGUE","ON2","B","Study Phase",100,"Test","Recall1","league",100
"w843943JC",67,17,"ITEM SPECIFIC","NEW","BASEBALL","LEAGUE","ON2","B","Study Phase",100,"Test","Recall1","",0
"w10037114_bj",76,17,"ITEM SPECIFIC","NEW","BEST","FAVORITE","ON2","B","Study Phase",50,"Test","Recall1","better",0
"w10061950_msc",79,17,"ITEM SPECIFIC","NEW","BEST","FAVORITE","ON2","B","Study Phase",95,"Test","Recall1","",0
"w843943JC",37,17,"ITEM SPECIFIC","NEW","BEST","FAVORITE","ON2","B","Study Phase",100,"Test","Recall1","",0
"w10037114_bj",51,17,"ITEM SPECIFIC","NEW","BIRD","PENGUIN","ON2","B","Study Phase",40,"Test","Recall1","penguin",100
"w10061950_msc",100,17,"ITEM SPECIFIC","NEW","BIRD","PENGUIN","ON2","B","Study Phase",65,"Test","Recall1","chirp",0
"w843943JC",89,17,"ITEM SPECIFIC","NEW","BIRD","PENGUIN","ON2","B","Study Phase",50,"Test","Recall1","",0
"w10037114_bj",79,17,"ITEM SPECIFIC","NEW","BOTH","OUNCE","ON2","U","Study Phase",0,"Test","Recall1","equal",0
"w10061950_msc",84,17,"ITEM SPECIFIC","NEW","BOTH","OUNCE","ON2","U","Study Phase",1,"Test","Recall1","pair",0
"w843943JC",91,17,"ITEM SPECIFIC","NEW","BOTH","OUNCE","ON2","U","Study Phase",5,"Test","Recall1","",0
"w10037114_bj",91,17,"ITEM SPECIFIC","NEW","CACTUS","PLANT","ON2","F","Study Phase",40,"Test","Recall1","plant",100
"w10061950_msc",76,17,"ITEM SPECIFIC","NEW","CACTUS","PLANT","ON2","F","Study Phase",98,"Test","Recall1","plant",100
"w843943JC",99,17,"ITEM SPECIFIC","NEW","CACTUS","PLANT","ON2","F","Study Phase",90,"Test","Recall1","",0
"w10037114_bj",44,17,"ITEM SPECIFIC","NEW","CAKE","CLOTHES","ON2","U","Study Phase",10,"Test","Recall1","baking",0
"w10061950_msc",27,17,"ITEM SPECIFIC","NEW","CAKE","CLOTHES","ON2","U","Study Phase",0,"Test","Recall1","bake",0
"w843943JC",98,17,"ITEM SPECIFIC","NEW","CAKE","CLOTHES","ON2","U","Study Phase",20,"Test","Recall1","",0
"w10037114_bj",93,17,"ITEM SPECIFIC","NEW","CANDLE","WAX","ON2","S","Study Phase",100,"Test","Recall1","wax",100
"w10061950_msc",67,17,"ITEM SPECIFIC","NEW","CANDLE","WAX","ON2","S","Study Phase",100,"Test","Recall1","light",0
"w843943JC",64,17,"ITEM SPECIFIC","NEW","CANDLE","WAX","ON2","S","Study Phase",89,"Test","Recall1","wax",100
"w10037114_bj",67,17,"ITEM SPECIFIC","NEW","CAR","WINDSHIELD","ON2","B","Study Phase",80,"Test","Recall1","drive",0
"w10061950_msc",87,17,"ITEM SPECIFIC","NEW","CAR","WINDSHIELD","ON2","B","Study Phase",95,"Test","Recall1","",0
"w843943JC",81,17,"ITEM SPECIFIC","NEW","CAR","WINDSHIELD","ON2","B","Study Phase",90,"Test","Recall1","",0
"w10037114_bj",77,17,"ITEM SPECIFIC","NEW","CAT","PANTHER","ON2","B","Study Phase",60,"Test","Recall1","purr",0
"w10061950_msc",97,17,"ITEM SPECIFIC","NEW","CAT","PANTHER","ON2","B","Study Phase",65,"Test","Recall1","dog",0
"w843943JC",85,17,"ITEM SPECIFIC","NEW","CAT","PANTHER","ON2","B","Study Phase",100,"Test","Recall1","",0
"w10037114_bj",68,17,"ITEM SPECIFIC","NEW","CHERRY","RED","ON2","F","Study Phase",90,"Test","Recall1","Red",100
"w10061950_msc",49,17,"ITEM SPECIFIC","NEW","CHERRY","RED","ON2","F","Study Phase",100,"Test","Recall1","red",100
"w843943JC",60,17,"ITEM SPECIFIC","NEW","CHERRY","RED","ON2","F","Study Phase",100,"Test","Recall1","red",100
"w10037114_bj",95,17,"ITEM SPECIFIC","NEW","CHILL","COLD","ON2","F","Study Phase",90,"Test","Recall1","cold",100
"w10061950_msc",26,17,"ITEM SPECIFIC","NEW","CHILL","COLD","ON2","F","Study Phase",100,"Test","Recall1","ice",0
"w843943JC",76,17,"ITEM SPECIFIC","NEW","CHILL","COLD","ON2","F","Study Phase",70,"Test","Recall1","",0
"w10037114_bj",82,17,"ITEM SPECIFIC","NEW","CHOP","CUT","ON2","F","Study Phase",90,"Test","Recall1","cut",100
"w10061950_msc",58,17,"ITEM SPECIFIC","NEW","CHOP","CUT","ON2","F","Study Phase",98,"Test","Recall1","cut",100
"w843943JC",45,17,"ITEM SPECIFIC","NEW","CHOP","CUT","ON2","F","Study Phase",99,"Test","Recall1","shear",0
"w10037114_bj",53,17,"ITEM SPECIFIC","NEW","CLUE","GAME","ON2","F","Study Phase",40,"Test","Recall1","hint",0
