"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Type","Recall_prompt","ListNum.1","Response"
"RL_JOL D",12,1,3,"BlockProc1","Temper - Tantrum","S",59,NA,NA,"StudyProc7","JOL","Child - ?",59,"baby"
"RL_JOL D",12,1,3,"BlockProc1","Tan - Sun","S",60,NA,NA,"StudyProc7","JOL","Round - ?",60,"applause"
"RL_JOL D",12,1,3,"BlockProc1","Maroon - Justice","U",61,NA,NA,"StudyProc7","JOL","Clutter - ?",61,"mess"
"RL_JOL D",12,1,3,"BlockProc1","Cloth - Stretch","U",62,NA,NA,"StudyProc7","JOL","Sacking - ?",62,"lacking"
"RL_JOL D",12,1,3,"BlockProc1","Steak - Give","U",63,NA,NA,"StudyProc7","JOL","Hungry - ?",63,"famished"
"RL_JOL D",12,1,3,"BlockProc1","Election - Maze","U",64,NA,NA,"StudyProc7","JOL","Woman - ?",64,"girl"
"RL_JOL D",12,1,3,"BlockProc1","Charm - Vehicle","U",65,NA,NA,"StudyProc7","JOL","Belt - ?",65,"loop"
"RL_JOL D",12,1,3,"BlockProc1","Obtain - Meat","U",66,NA,NA,"StudyProc7","JOL","Floor - ?",66,"earth"
"RL_JOL D",12,1,3,"BlockProc1","Able - Crackle","U",67,NA,NA,"StudyProc7","JOL","Business - ?",67,"trip"
"RL_JOL D",12,1,3,"BlockProc1","Shake - Shell","U",68,NA,NA,"StudyProc7","JOL","Sight - ?",68,"see"
"RL_JOL D",12,1,3,"BlockProc1","Fiction - Listen","U",69,NA,NA,"StudyProc7","JOL","Bronze - ?",69,"gold"
"RL_JOL D",12,1,3,"BlockProc1","Joke - Keys","U",70,NA,NA,"StudyProc7","JOL","Hand - ?",70,"soap"
"RL_JOL D",12,1,3,"BlockProc1","Clothes - Cake","U",71,NA,NA,"StudyProc7","JOL","Position - ?",71,"manager"
"RL_JOL D",12,1,3,"BlockProc1","Hate - Name","U",72,NA,NA,"StudyProc7","JOL","Car - ?",72,"accident"
"RL_JOL D",12,1,3,"BlockProc1","Bang - Fuzzy","U",73,NA,NA,"StudyProc7","JOL","Tuck - ?",73,"hide"
"RL_JOL D",12,1,3,"BlockProc1","Clear - Moat","U",74,NA,NA,"StudyProc7","JOL","Lion - ?",74,"cat"
"RL_JOL D",12,1,3,"BlockProc1","Toil - Lease","U",75,NA,NA,"StudyProc7","JOL","Accident - ?",75,""
"RL_JOL D",12,1,3,"BlockProc1","Sign - Loan","U",76,NA,NA,"StudyProc7","JOL","Riddle - ?",76,"proble"
"RL_JOL D",12,1,3,"BlockProc1","Ounce - Both","U",77,NA,NA,"StudyProc7","JOL","Add - ?",77,"subtract"
"RL_JOL D",12,1,3,"BlockProc1","Morning - Temperature","U",78,NA,NA,"StudyProc7","JOL","Would - ?",78,"could"
"RL_JOL D",12,1,3,"BlockProc1","Children - Mirror","U",79,NA,NA,"StudyProc7","JOL","Sick - ?",79,"unwell"
"RL_JOL D",12,1,3,"BlockProc1","Scar - Main","U",80,NA,NA,"StudyProc7","JOL","Vase - ?",80,"case"
"READ_JOL D",16,1,3,"BlockProc1","End - Adjourn","B",6,30,6193,"StudyProc3","JOL","End - ?",6,"over"
"READ_JOL D",16,1,3,"BlockProc1","Dog - Furry","B",7,60,3536,"StudyProc3","JOL","Dog - ?",7,"furry"
"READ_JOL D",16,1,3,"BlockProc1","Trash - Litter","B",8,75,3143,"StudyProc3","JOL","Trash - ?",8,"litter"
"READ_JOL D",16,1,3,"BlockProc1","Red - Cherry","B",9,80,2426,"StudyProc3","JOL","Red - ?",9,"cherry"
"READ_JOL D",16,1,3,"BlockProc1","Head - Scalp","B",10,80,3662,"StudyProc3","JOL","Head - ?",10,"scalp"
"READ_JOL D",16,1,3,"BlockProc1","Car - Driver","B",11,80,2709,"StudyProc3","JOL","Car - ?",11,"windshield"
"READ_JOL D",16,1,3,"BlockProc1","Cut - Chop","B",12,50,2485,"StudyProc3","JOL","Cut - ?",12,"chop"
"READ_JOL D",16,1,3,"BlockProc1","Donkey - Mule","B",13,40,5433,"StudyProc3","JOL","Donkey - ?",13,"mule"
"READ_JOL D",16,1,3,"BlockProc1","Paper - Document","B",14,70,4373,"StudyProc3","JOL","Paper - ?",14,"document"
"READ_JOL D",16,1,3,"BlockProc1","Smell - Incense","B",15,85,3351,"StudyProc3","JOL","Smell - ?",15,"taste"
"READ_JOL D",16,1,3,"BlockProc1","Eat - Dine","B",16,70,3176,"StudyProc3","JOL","Eat - ?",16,"food"
"READ_JOL D",16,1,3,"BlockProc1","Scissors - Shears","B",17,60,3447,"StudyProc3","JOL","Scissors - ?",17,"shears"
"READ_JOL D",16,1,3,"BlockProc1","Fight - Feud","B",18,70,2501,"StudyProc3","JOL","Fight - ?",18,""
"READ_JOL D",16,1,3,"BlockProc1","Cold - Chill","B",19,65,3110,"StudyProc3","JOL","Cold - ?",19,"ice"
"READ_JOL D",16,1,3,"BlockProc1","Love - Affection","B",20,90,3907,"StudyProc3","JOL","Love - ?",20,"affection"
"READ_JOL D",16,1,3,"BlockProc1","Flip - Turn","F",21,75,4023,"StudyProc3","JOL","Flip - ?",21,"flop"
"READ_JOL D",16,1,3,"BlockProc1","Windshield - Car","F",22,35,3122,"StudyProc3","JOL","Windshield - ?",22,"car"
"READ_JOL D",16,1,3,"BlockProc1","Villain - Bad","F",23,90,1925,"StudyProc3","JOL","Villain - ?",23,"bad"
"READ_JOL D",16,1,3,"BlockProc1","Penguin - Bird","F",24,50,4441,"StudyProc3","JOL","Penguin - ?",24,"bird"
"READ_JOL D",16,1,3,"BlockProc1","Actress - Star","F",25,60,2837,"StudyProc3","JOL","Actress - ?",25,"star"
"READ_JOL D",16,1,3,"BlockProc1","Thimble - Thread","F",26,50,2100,"StudyProc3","JOL","Thimble - ?",26,"thread"
"READ_JOL D",16,1,3,"BlockProc1","Revenge - Even","F",27,40,4111,"StudyProc3","JOL","Revenge - ?",27,"equal"
"READ_JOL D",16,1,3,"BlockProc1","Balloon - Pop","F",28,100,4161,"StudyProc3","JOL","Balloon - ?",28,"pop"
"READ_JOL D",16,1,3,"BlockProc1","Strawberry - Fruit","F",29,90,5176,"StudyProc3","JOL","Strawberry - ?",29,"fruit"
"READ_JOL D",16,1,3,"BlockProc1","Favorite - Best","F",30,90,3053,"StudyProc3","JOL","Favorite - ?",30,"best"
"READ_JOL D",16,1,3,"BlockProc1","Panther - Cat","F",31,55,3357,"StudyProc3","JOL","Panther - ?",31,"cat"
"READ_JOL D",16,1,3,"BlockProc1","Breakable - Glass","F",32,70,3210,"StudyProc3","JOL","Breakable - ?",32,"glass"
"READ_JOL D",16,1,3,"BlockProc1","Coffin - Dead","F",33,65,2751,"StudyProc3","JOL","Coffin - ?",33,"dead"
"READ_JOL D",16,1,3,"BlockProc1","Aircraft - Plane","F",34,40,4690,"StudyProc3","JOL","Aircraft - ?",34,"plane"
"READ_JOL D",16,1,3,"BlockProc1","Sardine - Fish","F",35,50,4145,"StudyProc3","JOL","Sardine - ?",35,"fish"
"READ_JOL D",16,1,3,"BlockProc1","League - Baseball","F",36,50,3157,"StudyProc3","JOL","League - ?",36,"baseball"
"READ_JOL D",16,1,3,"BlockProc1","Banker - Money","F",37,50,4669,"StudyProc3","JOL","Banker - ?",37,"money"
"READ_JOL D",16,1,3,"BlockProc1","Truthful - Honest","F",38,50,2405,"StudyProc3","JOL","Truthful - ?",38,"honest"
"READ_JOL D",16,1,3,"BlockProc1","Nap - Sleep","F",39,60,5658,"StudyProc3","JOL","Nap - ?",39,"sleep"
"READ_JOL D",16,1,3,"BlockProc1","Brawl - Fight","F",40,70,8950,"StudyProc3","JOL","Brawl - ?",40,"fight"
"READ_JOL D",16,1,3,"BlockProc1","Shave - Razor","S",41,NA,NA,"StudyProc7","JOL","Shave - ?",41,"razor"
"READ_JOL D",16,1,3,"BlockProc1","Equal - Rights","S",42,NA,NA,"StudyProc7","JOL","Equal - ?",42,"rights"
"READ_JOL D",16,1,3,"BlockProc1","Jar - Mason","S",43,NA,NA,"StudyProc7","JOL","Jar - ?",43,"mason"
"READ_JOL D",16,1,3,"BlockProc1","Wax - Candle","S",44,NA,NA,"StudyProc7","JOL","Wax - ?",44,"candle"
"READ_JOL D",16,1,3,"BlockProc1","Bracelet - Wrist","S",45,NA,NA,"StudyProc7","JOL","Bracelet - ?",45,"wrist"
"READ_JOL D",16,1,3,"BlockProc1","Carbon - Element","S",46,NA,NA,"StudyProc7","JOL","Carbon - ?",46,"element"
"READ_JOL D",16,1,3,"BlockProc1","Away - Gone","S",47,NA,NA,"StudyProc7","JOL","Away - ?",47,"here"
"READ_JOL D",16,1,3,"BlockProc1","Drink - Water","S",48,NA,NA,"StudyProc7","JOL","Drink - ?",48,"water"
"READ_JOL D",16,1,3,"BlockProc1","Ground - Earth","S",49,NA,NA,"StudyProc7","JOL","Ground - ?",49,"earth"
"READ_JOL D",16,1,3,"BlockProc1","Lonely - Alone","S",50,NA,NA,"StudyProc7","JOL","Lonely - ?",50,"alone"
"READ_JOL D",16,1,3,"BlockProc1","Wet - Dry","S",51,NA,NA,"StudyProc7","JOL","Wet - ?",51,"dry"
"READ_JOL D",16,1,3,"BlockProc1","Seatbelt - Safety","S",52,NA,NA,"StudyProc7","JOL","Seatbelt - ?",52,"safety"
"READ_JOL D",16,1,3,"BlockProc1","Lie - Truth","S",53,NA,NA,"StudyProc7","JOL","Lie - ?",53,"truth"
"READ_JOL D",16,1,3,"BlockProc1","Communication - Phone","S",54,NA,NA,"StudyProc7","JOL","Communication - ?",54,"phone"
"READ_JOL D",16,1,3,"BlockProc1","Reel - Rod","S",55,NA,NA,"StudyProc7","JOL","Reel - ?",55,""
"READ_JOL D",16,1,3,"BlockProc1","Tick - Flea","S",56,NA,NA,"StudyProc7","JOL","Tick - ?",56,"flea"
"READ_JOL D",16,1,3,"BlockProc1","Noise - Loud","S",57,NA,NA,"StudyProc7","JOL","Noise - ?",57,"loud"
"READ_JOL D",16,1,3,"BlockProc1","Have - Own","S",58,NA,NA,"StudyProc7","JOL","Have - ?",58,"give"
"READ_JOL D",16,1,3,"BlockProc1","Temper - Tantrum","S",59,NA,NA,"StudyProc7","JOL","Temper - ?",59,"tantrum"
"READ_JOL D",16,1,3,"BlockProc1","Tan - Sun","S",60,NA,NA,"StudyProc7","JOL","Tan - ?",60,"sun"
"READ_JOL D",16,1,3,"BlockProc1","Maroon - Justice","U",61,NA,NA,"StudyProc7","JOL","Maroon - ?",61,"justice"
"READ_JOL D",16,1,3,"BlockProc1","Cloth - Stretch","U",62,NA,NA,"StudyProc7","JOL","Cloth - ?",62,"stretch"
"READ_JOL D",16,1,3,"BlockProc1","Steak - Give","U",63,NA,NA,"StudyProc7","JOL","Steak - ?",63,"give"
"READ_JOL D",16,1,3,"BlockProc1","Election - Maze","U",64,NA,NA,"StudyProc7","JOL","Election - ?",64,"maze"
"READ_JOL D",16,1,3,"BlockProc1","Charm - Vehicle","U",65,NA,NA,"StudyProc7","JOL","Charm - ?",65,""
"READ_JOL D",16,1,3,"BlockProc1","Obtain - Meat","U",66,NA,NA,"StudyProc7","JOL","Obtain - ?",66,"have"
"READ_JOL D",16,1,3,"BlockProc1","Able - Crackle","U",67,NA,NA,"StudyProc7","JOL","Able - ?",67,"give"
"READ_JOL D",16,1,3,"BlockProc1","Shake - Shell","U",68,NA,NA,"StudyProc7","JOL","Shake - ?",68,"squirm"
"READ_JOL D",16,1,3,"BlockProc1","Fiction - Listen","U",69,NA,NA,"StudyProc7","JOL","Fiction - ?",69,"listen"
"READ_JOL D",16,1,3,"BlockProc1","Joke - Keys","U",70,NA,NA,"StudyProc7","JOL","Joke - ?",70,""
"READ_JOL D",16,1,3,"BlockProc1","Clothes - Cake","U",71,NA,NA,"StudyProc7","JOL","Clothes - ?",71,""
"READ_JOL D",16,1,3,"BlockProc1","Hate - Name","U",72,NA,NA,"StudyProc7","JOL","Hate - ?",72,"love"
"READ_JOL D",16,1,3,"BlockProc1","Bang - Fuzzy","U",73,NA,NA,"StudyProc7","JOL","Bang - ?",73,"soft"
"READ_JOL D",16,1,3,"BlockProc1","Clear - Moat","U",74,NA,NA,"StudyProc7","JOL","Clear - ?",74,"glass"
"READ_JOL D",16,1,3,"BlockProc1","Toil - Lease","U",75,NA,NA,"StudyProc7","JOL","Toil - ?",75,"lease"
"READ_JOL D",16,1,3,"BlockProc1","Sign - Loan","U",76,NA,NA,"StudyProc7","JOL","Sign - ?",76,"stop"
"READ_JOL D",16,1,3,"BlockProc1","Ounce - Both","U",77,NA,NA,"StudyProc7","JOL","Ounce - ?",77,"both"
"READ_JOL D",16,1,3,"BlockProc1","Morning - Temperature","U",78,NA,NA,"StudyProc7","JOL","Morning - ?",78,"temperature"
"READ_JOL D",16,1,3,"BlockProc1","Children - Mirror","U",79,NA,NA,"StudyProc7","JOL","Children - ?",79,"mirror"
"READ_JOL D",16,1,3,"BlockProc1","Scar - Main","U",80,NA,NA,"StudyProc7","JOL","Scar - ?",80,""
"IS_JOL D",20,1,3,"BlockProc1","End - Adjourn","B",6,50,12257,"StudyProc3","JOL","End - ?",6,"adjourn"
"IS_JOL D",20,1,3,"BlockProc1","Dog - Furry","B",7,30,11634,"StudyProc3","JOL","Dog - ?",7,"cat"
"IS_JOL D",20,1,3,"BlockProc1","Trash - Litter","B",8,80,13454,"StudyProc3","JOL","Trash - ?",8,"litter"
"IS_JOL D",20,1,3,"BlockProc1","Red - Cherry","B",9,40,9925,"StudyProc3","JOL","Red - ?",9,"orange"
"IS_JOL D",20,1,3,"BlockProc1","Head - Scalp","B",10,20,7938,"StudyProc3","JOL","Head - ?",10,"body"
"IS_JOL D",20,1,3,"BlockProc1","Car - Driver","B",11,80,13775,"StudyProc3","JOL","Car - ?",11,"vehicle"
"IS_JOL D",20,1,3,"BlockProc1","Cut - Chop","B",12,50,11397,"StudyProc3","JOL","Cut - ?",12,"chop"
"IS_JOL D",20,1,3,"BlockProc1","Donkey - Mule","B",13,1,14435,"StudyProc3","JOL","Donkey - ?",13,"mule"
"IS_JOL D",20,1,3,"BlockProc1","Paper - Document","B",14,70,8843,"StudyProc3","JOL","Paper - ?",14,"rock"
"IS_JOL D",20,1,3,"BlockProc1","Smell - Incense","B",15,10,14302,"StudyProc3","JOL","Smell - ?",15,"incense"
"IS_JOL D",20,1,3,"BlockProc1","Eat - Dine","B",16,70,12253,"StudyProc3","JOL","Eat - ?",16,"dine"
"IS_JOL D",20,1,3,"BlockProc1","Scissors - Shears","B",17,50,9602,"StudyProc3","JOL","Scissors - ?",17,"shears"
"IS_JOL D",20,1,3,"BlockProc1","Fight - Feud","B",18,50,9625,"StudyProc3","JOL","Fight - ?",18,"feud"
"IS_JOL D",20,1,3,"BlockProc1","Cold - Chill","B",19,30,11592,"StudyProc3","JOL","Cold - ?",19,"chill"
"IS_JOL D",20,1,3,"BlockProc1","Love - Affection","B",20,20,9622,"StudyProc3","JOL","Love - ?",20,"affection"
"IS_JOL D",20,1,3,"BlockProc1","Flip - Turn","F",21,30,11732,"StudyProc3","JOL","Flip - ?",21,"flop"
"IS_JOL D",20,1,3,"BlockProc1","Windshield - Car","F",22,NA,170,"StudyProc3","JOL","Windshield - ?",22,"wiper"
"IS_JOL D",20,1,3,"BlockProc1","Villain - Bad","F",23,10,8415,"StudyProc3","JOL","Villain - ?",23,"bad"
"IS_JOL D",20,1,3,"BlockProc1","Penguin - Bird","F",24,90,10281,"StudyProc3","JOL","Penguin - ?",24,"bird"
"IS_JOL D",20,1,3,"BlockProc1","Actress - Star","F",25,90,10126,"StudyProc3","JOL","Actress - ?",25,"star"
"IS_JOL D",20,1,3,"BlockProc1","Thimble - Thread","F",26,1,14493,"StudyProc3","JOL","Thimble - ?",26,"thread"
"IS_JOL D",20,1,3,"BlockProc1","Revenge - Even","F",27,100,11772,"StudyProc3","JOL","Revenge - ?",27,"even"
"IS_JOL D",20,1,3,"BlockProc1","Balloon - Pop","F",28,10,10124,"StudyProc3","JOL","Balloon - ?",28,"pop"
"IS_JOL D",20,1,3,"BlockProc1","Strawberry - Fruit","F",29,10,7873,"StudyProc3","JOL","Strawberry - ?",29,"fruit"
"IS_JOL D",20,1,3,"BlockProc1","Favorite - Best","F",30,20,14189,"StudyProc3","JOL","Favorite - ?",30,"best"
"IS_JOL D",20,1,3,"BlockProc1","Panther - Cat","F",31,30,8769,"StudyProc3","JOL","Panther - ?",31,"cat"
"IS_JOL D",20,1,3,"BlockProc1","Breakable - Glass","F",32,50,9237,"StudyProc3","JOL","Breakable - ?",32,"glass"
"IS_JOL D",20,1,3,"BlockProc1","Coffin - Dead","F",33,50,15046,"StudyProc3","JOL","Coffin - ?",33,"dead"
"IS_JOL D",20,1,3,"BlockProc1","Aircraft - Plane","F",34,5,13694,"StudyProc3","JOL","Aircraft - ?",34,"plane"
"IS_JOL D",20,1,3,"BlockProc1","Sardine - Fish","F",35,50,15948,"StudyProc3","JOL","Sardine - ?",35,"fish"
"IS_JOL D",20,1,3,"BlockProc1","League - Baseball","F",36,40,13398,"StudyProc3","JOL","League - ?",36,"baseball"
"IS_JOL D",20,1,3,"BlockProc1","Banker - Money","F",37,30,7794,"StudyProc3","JOL","Banker - ?",37,"money"
"IS_JOL D",20,1,3,"BlockProc1","Truthful - Honest","F",38,50,16946,"StudyProc3","JOL","Truthful - ?",38,"honest"
"IS_JOL D",20,1,3,"BlockProc1","Nap - Sleep","F",39,90,8302,"StudyProc3","JOL","Nap - ?",39,"sleep"
"IS_JOL D",20,1,3,"BlockProc1","Brawl - Fight","F",40,90,9199,"StudyProc3","JOL","Brawl - ?",40,"fight"
"IS_JOL D",20,1,3,"BlockProc1","Shave - Razor","S",41,NA,NA,"StudyProc7","JOL","Shave - ?",41,"razor"
"IS_JOL D",20,1,3,"BlockProc1","Equal - Rights","S",42,NA,NA,"StudyProc7","JOL","Equal - ?",42,"rights"
"IS_JOL D",20,1,3,"BlockProc1","Jar - Mason","S",43,NA,NA,"StudyProc7","JOL","Jar - ?",43,"mason"
"IS_JOL D",20,1,3,"BlockProc1","Wax - Candle","S",44,NA,NA,"StudyProc7","JOL","Wax - ?",44,"candle"
"IS_JOL D",20,1,3,"BlockProc1","Bracelet - Wrist","S",45,NA,NA,"StudyProc7","JOL","Bracelet - ?",45,"jewlery"
"IS_JOL D",20,1,3,"BlockProc1","Carbon - Element","S",46,NA,NA,"StudyProc7","JOL","Carbon - ?",46,"element"
"IS_JOL D",20,1,3,"BlockProc1","Away - Gone","S",47,NA,NA,"StudyProc7","JOL","Away - ?",47,"gone"
"IS_JOL D",20,1,3,"BlockProc1","Drink - Water","S",48,NA,NA,"StudyProc7","JOL","Drink - ?",48,"water"
"IS_JOL D",20,1,3,"BlockProc1","Ground - Earth","S",49,NA,NA,"StudyProc7","JOL","Ground - ?",49,"earth"
"IS_JOL D",20,1,3,"BlockProc1","Lonely - Alone","S",50,NA,NA,"StudyProc7","JOL","Lonely - ?",50,"alone"
"IS_JOL D",20,1,3,"BlockProc1","Wet - Dry","S",51,NA,NA,"StudyProc7","JOL","Wet - ?",51,"dry"
"IS_JOL D",20,1,3,"BlockProc1","Seatbelt - Safety","S",52,NA,NA,"StudyProc7","JOL","Seatbelt - ?",52,"safety"
"IS_JOL D",20,1,3,"BlockProc1","Lie - Truth","S",53,NA,NA,"StudyProc7","JOL","Lie - ?",53,"honest"
"IS_JOL D",20,1,3,"BlockProc1","Communication - Phone","S",54,NA,NA,"StudyProc7","JOL","Communication - ?",54,"phone"
"IS_JOL D",20,1,3,"BlockProc1","Reel - Rod","S",55,NA,NA,"StudyProc7","JOL","Reel - ?",55,"rod"
"IS_JOL D",20,1,3,"BlockProc1","Tick - Flea","S",56,NA,NA,"StudyProc7","JOL","Tick - ?",56,"flea"
"IS_JOL D",20,1,3,"BlockProc1","Noise - Loud","S",57,NA,NA,"StudyProc7","JOL","Noise - ?",57,"loud"
"IS_JOL D",20,1,3,"BlockProc1","Have - Own","S",58,NA,NA,"StudyProc7","JOL","Have - ?",58,"own"
"IS_JOL D",20,1,3,"BlockProc1","Temper - Tantrum","S",59,NA,NA,"StudyProc7","JOL","Temper - ?",59,"tantrum"
"IS_JOL D",20,1,3,"BlockProc1","Tan - Sun","S",60,NA,NA,"StudyProc7","JOL","Tan - ?",60,"sun"
"IS_JOL D",20,1,3,"BlockProc1","Maroon - Justice","U",61,NA,NA,"StudyProc7","JOL","Maroon - ?",61,"color"
"IS_JOL D",20,1,3,"BlockProc1","Cloth - Stretch","U",62,NA,NA,"StudyProc7","JOL","Cloth - ?",62,"cover"
"IS_JOL D",20,1,3,"BlockProc1","Steak - Give","U",63,NA,NA,"StudyProc7","JOL","Steak - ?",63,"meat"
"IS_JOL D",20,1,3,"BlockProc1","Election - Maze","U",64,NA,NA,"StudyProc7","JOL","Election - ?",64,"vote"
"IS_JOL D",20,1,3,"BlockProc1","Charm - Vehicle","U",65,NA,NA,"StudyProc7","JOL","Charm - ?",65,"goodluck"
"IS_JOL D",20,1,3,"BlockProc1","Obtain - Meat","U",66,NA,NA,"StudyProc7","JOL","Obtain - ?",66,"reach"
"IS_JOL D",20,1,3,"BlockProc1","Able - Crackle","U",67,NA,NA,"StudyProc7","JOL","Able - ?",67,"disabled"
"IS_JOL D",20,1,3,"BlockProc1","Shake - Shell","U",68,NA,NA,"StudyProc7","JOL","Shake - ?",68,"milk"
"IS_JOL D",20,1,3,"BlockProc1","Fiction - Listen","U",69,NA,NA,"StudyProc7","JOL","Fiction - ?",69,"fake"
"IS_JOL D",20,1,3,"BlockProc1","Joke - Keys","U",70,NA,NA,"StudyProc7","JOL","Joke - ?",70,"laug"
"IS_JOL D",20,1,3,"BlockProc1","Clothes - Cake","U",71,NA,NA,"StudyProc7","JOL","Clothes - ?",71,"cloth"
"IS_JOL D",20,1,3,"BlockProc1","Hate - Name","U",72,NA,NA,"StudyProc7","JOL","Hate - ?",72,"love"
"IS_JOL D",20,1,3,"BlockProc1","Bang - Fuzzy","U",73,NA,NA,"StudyProc7","JOL","Bang - ?",73,"crack"
"IS_JOL D",20,1,3,"BlockProc1","Clear - Moat","U",74,NA,NA,"StudyProc7","JOL","Clear - ?",74,"green"
"IS_JOL D",20,1,3,"BlockProc1","Toil - Lease","U",75,NA,NA,"StudyProc7","JOL","Toil - ?",75,"alone"
"IS_JOL D",20,1,3,"BlockProc1","Sign - Loan","U",76,NA,NA,"StudyProc7","JOL","Sign - ?",76,"language"
"IS_JOL D",20,1,3,"BlockProc1","Ounce - Both","U",77,NA,NA,"StudyProc7","JOL","Ounce - ?",77,"weight"
"IS_JOL D",20,1,3,"BlockProc1","Morning - Temperature","U",78,NA,NA,"StudyProc7","JOL","Morning - ?",78,"time"
"IS_JOL D",20,1,3,"BlockProc1","Children - Mirror","U",79,NA,NA,"StudyProc7","JOL","Children - ?",79,"kids"
"IS_JOL D",20,1,3,"BlockProc1","Scar - Main","U",80,NA,NA,"StudyProc7","JOL","Scar - ?",80,"injury"
"RL_JOL D",24,1,3,"BlockProc1","End - Adjourn","B",6,100,12288,"StudyProc3","JOL","Sting - ?",6,"bee"
"RL_JOL D",24,1,3,"BlockProc1","Dog - Furry","B",7,100,7845,"StudyProc3","JOL","Cold - ?",7,"chill"
"RL_JOL D",24,1,3,"BlockProc1","Trash - Litter","B",8,100,21613,"StudyProc3","JOL","Plant - ?",8,"cactus"
"RL_JOL D",24,1,3,"BlockProc1","Red - Cherry","B",9,100,11999,"StudyProc3","JOL","Bird - ?",9,"penguin"
"RL_JOL D",24,1,3,"BlockProc1","Head - Scalp","B",10,100,11195,"StudyProc3","JOL","Dog - ?",10,"cat"
"RL_JOL D",24,1,3,"BlockProc1","Car - Driver","B",11,100,12152,"StudyProc3","JOL","Out - ?",11,"in"
"RL_JOL D",24,1,3,"BlockProc1","Cut - Chop","B",12,20,22045,"StudyProc3","JOL","Clean - ?",12,"neat"
"RL_JOL D",24,1,3,"BlockProc1","Donkey - Mule","B",13,100,13359,"StudyProc3","JOL","Water - ?",13,"drink"
"RL_JOL D",24,1,3,"BlockProc1","Paper - Document","B",14,100,9751,"StudyProc3","JOL","Rock - ?",14,"climb"
"RL_JOL D",24,1,3,"BlockProc1","Smell - Incense","B",15,0,12516,"StudyProc3","JOL","War - ?",15,"zone"
"RL_JOL D",24,1,3,"BlockProc1","Eat - Dine","B",16,100,11932,"StudyProc3","JOL","Talk - ?",16,"mute"
"RL_JOL D",24,1,3,"BlockProc1","Scissors - Shears","B",17,0,4341,"StudyProc3","JOL","Cow - ?",17,"dog"
"RL_JOL D",24,1,3,"BlockProc1","Fight - Feud","B",18,100,10474,"StudyProc3","JOL","Card - ?",18,"credit"
"RL_JOL D",24,1,3,"BlockProc1","Cold - Chill","B",19,100,15224,"StudyProc3","JOL","Flower - ?",19,"grain"
"RL_JOL D",24,1,3,"BlockProc1","Love - Affection","B",20,100,11911,"StudyProc3","JOL","Fish - ?",20,"shrimp"
"RL_JOL D",24,1,3,"BlockProc1","Flip - Turn","F",21,100,19449,"StudyProc3","JOL","Enough - ?",21,"stuf"
"RL_JOL D",24,1,3,"BlockProc1","Windshield - Car","F",22,100,7489,"StudyProc3","JOL","Sip - ?",22,"drink"
"RL_JOL D",24,1,3,"BlockProc1","Villain - Bad","F",23,100,21133,"StudyProc3","JOL","Cave - ?",23,"lair"
"RL_JOL D",24,1,3,"BlockProc1","Penguin - Bird","F",24,80,11564,"StudyProc3","JOL","Seize - ?",24,"misplace"
"RL_JOL D",24,1,3,"BlockProc1","Actress - Star","F",25,100,10807,"StudyProc3","JOL","Growth - ?",25,"percentage"
"RL_JOL D",24,1,3,"BlockProc1","Thimble - Thread","F",26,0,3581,"StudyProc3","JOL","Word - ?",26,"saying"
"RL_JOL D",24,1,3,"BlockProc1","Revenge - Even","F",27,100,8481,"StudyProc3","JOL","Wasp - ?",27,"bees"
"RL_JOL D",24,1,3,"BlockProc1","Balloon - Pop","F",28,100,13340,"StudyProc3","JOL","Division - ?",28,"multiplication"
"RL_JOL D",24,1,3,"BlockProc1","Strawberry - Fruit","F",29,100,9231,"StudyProc3","JOL","Attorney - ?",29,"lawyer"
"RL_JOL D",24,1,3,"BlockProc1","Favorite - Best","F",30,100,23522,"StudyProc3","JOL","Fantastic - ?",30,"awesome"
"RL_JOL D",24,1,3,"BlockProc1","Panther - Cat","F",31,100,15238,"StudyProc3","JOL","Latch - ?",31,"on"
"RL_JOL D",24,1,3,"BlockProc1","Breakable - Glass","F",32,100,10586,"StudyProc3","JOL","Chili - ?",32,"peper"
"RL_JOL D",24,1,3,"BlockProc1","Coffin - Dead","F",33,80,13916,"StudyProc3","JOL","Racket - ?",33,"rocket"
"RL_JOL D",24,1,3,"BlockProc1","Aircraft - Plane","F",34,90,14910,"StudyProc3","JOL","Chore - ?",34,"stomach"
"RL_JOL D",24,1,3,"BlockProc1","Sardine - Fish","F",35,80,6617,"StudyProc3","JOL","Famine - ?",35,"food"
"RL_JOL D",24,1,3,"BlockProc1","League - Baseball","F",36,100,14448,"StudyProc3","JOL","Drowsy - ?",36,"dizzy"
"RL_JOL D",24,1,3,"BlockProc1","Banker - Money","F",37,80,10334,"StudyProc3","JOL","Stench - ?",37,"smell"
"RL_JOL D",24,1,3,"BlockProc1","Truthful - Honest","F",38,100,15105,"StudyProc3","JOL","Attire - ?",38,"approved"
"RL_JOL D",24,1,3,"BlockProc1","Nap - Sleep","F",39,100,9050,"StudyProc3","JOL","Pilot - ?",39,"plane"
"RL_JOL D",24,1,3,"BlockProc1","Brawl - Fight","F",40,100,13956,"StudyProc3","JOL","Blaze - ?",40,"fire"
