"ExperimentName","Subject","Direction","JOL","RT","recall_cue","Recall_Response","sorted_JOL_CUE","sorted_JOL_TARGET","percent_match","scored"
"IS_JOL A",29,"U",65,17506,"Dietary","","Dietary","slacking",NA,0
"IS_JOL A",29,"U",90,7895,"Park","","Park","hungry",NA,0
"IS_JOL A",29,"U",65,7337,"Lift","woman","Lift","woman",100,1
"IS_JOL A",29,"U",60,10009,"Soon","","Soon","belt",NA,0
"IS_JOL A",29,"U",80,10613,"Discover","","Discover","floor",NA,0
"IS_JOL A",29,"U",40,22127,"Death","","Death","business",NA,0
"IS_JOL A",29,"U",90,6283,"Debate","","Debate","sight",NA,0
"IS_JOL A",29,"U",70,18867,"Artery","bronze","Artery","bronze",100,1
"IS_JOL A",29,"U",60,9981,"Fix","","Fix","hand",NA,0
"IS_JOL A",29,"U",78,13336,"Machine","","Machine","position",NA,0
"IS_JOL A",29,"U",70,5905,"Happy","","Happy","car",NA,0
"IS_JOL A",29,"U",50,11101,"Allow","","Allow","tuck",NA,0
"IS_JOL A",29,"U",90,13096,"Art","","Art","lion",NA,0
"IS_JOL A",29,"U",68,24837,"Strong","","Strong","accident",NA,0
"IS_JOL A",29,"U",60,10191,"Sugar","","Sugar","riddle",NA,0
"IS_JOL A",29,"U",60,5595,"Valley","","Valley","add",NA,0
"IS_JOL A",29,"U",67,7285,"Cash","wage","Cash","would",0,0
"IS_JOL A",29,"U",80,12443,"Hide","","Hide","sick",NA,0
"IS_JOL A",29,"U",90,17959,"King","","King","vase",NA,0
"IS_JOL A",5,"F",50,2579,"Extension","","Extension","long",NA,0
"IS_JOL A",5,"F",85,2005,"Clue","","Clue","game",NA,0
"IS_JOL A",5,"F",60,3626,"Cactus","plant","Cactus","plant",100,1
"IS_JOL A",5,"F",65,8018,"Shoelace","tie","Shoelace","tie",100,1
"IS_JOL A",5,"F",50,3150,"Detective","","Detective","mystery",NA,0
"IS_JOL A",5,"F",NA,2695,"Adjourn","","Adjourn","end",NA,0
"IS_JOL A",5,"F",90,2780,"Furry","dog","Furry","dog",100,1
"IS_JOL A",5,"F",60,6112,"Litter","trash","Litter","trash",100,1
"IS_JOL A",5,"F",70,2667,"Cherry","red","Cherry","red",100,1
"IS_JOL A",5,"F",80,8370,"Scalp","head","Scalp","head",100,1
"IS_JOL A",5,"F",100,3453,"Driver","car","Driver","car",100,1
"IS_JOL A",5,"F",90,2449,"Chop","cut","Chop","cut",100,1
"IS_JOL A",5,"F",80,2612,"Mule","donkey","Mule","donkey",100,1
"IS_JOL A",5,"F",50,3690,"Document","paper","Document","paper",100,1
"IS_JOL A",5,"F",60,3108,"Incense","smell","Incense","smell",100,1
"IS_JOL A",5,"F",80,2565,"Dine","eat","Dine","eat",100,1
"IS_JOL A",5,"F",40,2341,"Shears","scissors","Shears","scissors",100,1
"IS_JOL A",5,"F",50,5528,"Feud","","Feud","fight",NA,0
"IS_JOL A",5,"F",60,3542,"Chill","cold","Chill","cold",100,1
"IS_JOL A",5,"F",80,2985,"Affection","","Affection","love",NA,0
"IS_JOL A",5,"B",30,8548,"Turn","","Turn","flip",NA,0
"IS_JOL A",5,"B",60,2728,"Car","driver","Car","windshield",0,0
"IS_JOL A",5,"B",90,2147,"Bad","","Bad","villain",NA,0
"IS_JOL A",5,"B",50,2060,"Bird","","Bird","penguin",NA,0
"IS_JOL A",5,"B",80,3738,"Star","","Star","actress",NA,0
"IS_JOL A",5,"B",75,5837,"Thread","thimble","Thread","thimble",100,1
"IS_JOL A",5,"B",70,4516,"Even","","Even","revenge",NA,0
"IS_JOL A",5,"B",70,2492,"Pop","","Pop","soda",NA,0
"IS_JOL A",5,"B",80,3761,"Fruit","strawberry","Fruit","strawberry",100,1
"IS_JOL A",5,"B",30,6769,"Best","","Best","favorite",NA,0
"IS_JOL A",5,"B",80,4399,"Cat","","Cat","panther",NA,0
"IS_JOL A",5,"B",70,5228,"Glass","breakale","Glass","breakable",0,0
"IS_JOL A",5,"B",80,1922,"Dead","coffin","Dead","coffin",100,1
"IS_JOL A",5,"B",80,8585,"Plane","pilot","Plane","pilot",100,1
"IS_JOL A",5,"B",0,7763,"Fish","sardine","Fish","sardine",100,1
"IS_JOL A",5,"B",80,4240,"Baseball","league","Baseball","league",100,1
"IS_JOL A",5,"B",70,3372,"Money","","Money","banker",NA,0
"IS_JOL A",5,"B",9,2281,"Honest","","Honest","truthful",NA,0
"IS_JOL A",5,"B",80,2258,"Sleep","","Sleep","drowsy",NA,0
"IS_JOL A",5,"B",96,3048,"Fight","","Fight","brawl",NA,0
"IS_JOL A",5,"S",95,3972,"Razor","","Razor","shave",NA,0
"IS_JOL A",5,"S",85,5527,"Rights","","Rights","equal",NA,0
"IS_JOL A",5,"S",100,3876,"Mason","jar","Mason","jar",100,1
"IS_JOL A",5,"S",100,2417,"Candle","scent","Candle","wax",0,0
"IS_JOL A",5,"S",100,4286,"Wrist","bracelet","Wrist","bracelet",100,1
"IS_JOL A",5,"S",75,4030,"Element","carbon","Element","carbon",100,1
"IS_JOL A",5,"S",75,4316,"Gone","","Gone","away",NA,0
"IS_JOL A",5,"S",100,3646,"Water","","Water","drink",NA,0
"IS_JOL A",5,"S",55,3409,"Earth","ground","Earth","ground",100,1
"IS_JOL A",5,"S",85,5511,"Alone","","Alone","lonely",NA,0
"IS_JOL A",5,"S",100,2630,"Dry","","Dry","wet",NA,0
"IS_JOL A",5,"S",80,3292,"Safety","seatbelt","Safety","seatbelt",100,1
"IS_JOL A",5,"S",90,2777,"Truth","lie","Truth","lie",100,1
"IS_JOL A",5,"S",100,4332,"Phone","communicatio","Phone","communicatio",100,1
"IS_JOL A",5,"S",100,2894,"Rod","reel","Rod","reel",100,1
"IS_JOL A",5,"S",100,2977,"Flea","tick","Flea","tick",100,1
"IS_JOL A",5,"S",100,3677,"Loud","noise","Loud","noise",100,1
"IS_JOL A",5,"S",90,2770,"Own","","Own","have",NA,0
"IS_JOL A",5,"S",80,4682,"Tantrum","bad","Tantrum","temper",0,0
"IS_JOL A",5,"S",100,3019,"Sun","","Sun","tan",NA,0
"IS_JOL A",5,"U",15,5953,"Justice","","Justice","maroon",NA,0
"IS_JOL A",5,"U",7,1855,"Stretch","clthe","Stretch","cloth",0,0
"IS_JOL A",5,"U",20,3335,"Give","","Give","steak",NA,0
"IS_JOL A",5,"U",10,2647,"Maze","","Maze","election",NA,0
"IS_JOL A",5,"U",35,5287,"Vehicle","car","Vehicle","charm",0,0
"IS_JOL A",5,"U",50,3569,"Meat","","Meat","obtain",NA,0
"IS_JOL A",5,"U",20,4662,"Crackle","","Crackle","able",NA,0
"IS_JOL A",5,"U",1,6842,"Shell","","Shell","shake",NA,0
"IS_JOL A",5,"U",55,4520,"Listen","","Listen","fiction",NA,0
"IS_JOL A",5,"U",40,4004,"Keys","","Keys","joke",NA,0
"IS_JOL A",5,"U",10,4808,"Cake","clothes","Cake","clothes",100,1
"IS_JOL A",5,"U",75,3512,"Name","","Name","hate",NA,0
"IS_JOL A",5,"U",10,8317,"Fuzzy","dog","Fuzzy","bang",0,0
"IS_JOL A",5,"U",0,7153,"Moat","","Moat","clear",NA,0
"IS_JOL A",5,"U",50,4052,"Lease","","Lease","toil",NA,0
"IS_JOL A",5,"U",80,4496,"Loan","sign","Loan","sign",100,1
"IS_JOL A",5,"U",0,2355,"Both","","Both","ounce",NA,0
"IS_JOL A",5,"U",65,3191,"Temperature","morning","Temperature","morning",100,1
"IS_JOL A",5,"U",65,4710,"Mirror","child","Mirror","children",160,1
"IS_JOL A",5,"U",0,4174,"Main","","Main","scar",NA,0
"IS_JOL A",17,"F",90,12203,"Extension","long","Extension","long",100,1
"IS_JOL A",17,"F",85,18804,"Clue","game","Clue","game",100,1
"IS_JOL A",17,"F",75,14162,"Cactus","plant","Cactus","plant",100,1
"IS_JOL A",17,"F",90,8281,"Shoelace","tie","Shoelace","tie",100,1
"IS_JOL A",17,"F",85,27289,"Detective","mystery","Detective","mystery",100,1
"IS_JOL A",17,"F",95,12501,"Adjourn","end","Adjourn","end",100,1
"IS_JOL A",17,"F",100,5891,"Furry","dog","Furry","dog",100,1
"IS_JOL A",17,"F",95,9028,"Litter","trash","Litter","trash",100,1
"IS_JOL A",17,"F",87,5895,"Cherry","red","Cherry","red",100,1
"IS_JOL A",17,"F",85,25579,"Scalp","head","Scalp","head",100,1
"IS_JOL A",17,"F",100,7697,"Driver","car","Driver","car",100,1
"IS_JOL A",17,"F",90,5518,"Chop","cut","Chop","cut",100,1
"IS_JOL A",17,"F",90,5337,"Mule","donkey","Mule","donkey",100,1
"IS_JOL A",17,"F",89,26229,"Document","paper","Document","paper",100,1
"IS_JOL A",17,"F",95,9373,"Incense","smell","Incense","smell",100,1
"IS_JOL A",17,"F",80,21182,"Dine","eat","Dine","eat",100,1
"IS_JOL A",17,"F",55,17061,"Shears","scissors","Shears","scissors",100,1
"IS_JOL A",17,"F",75,7747,"Feud","brawl","Feud","fight",0,0
"IS_JOL A",17,"F",85,28403,"Chill","cold","Chill","cold",100,1
"IS_JOL A",17,"F",85,9284,"Affection","love","Affection","love",100,1
"IS_JOL A",17,"B",80,12547,"Turn","drive","Turn","flip",0,0
"IS_JOL A",17,"B",90,7855,"Car","driver","Car","windshield",0,0
"IS_JOL A",17,"B",70,18656,"Bad","villian","Bad","villain",0,0
"IS_JOL A",17,"B",70,16650,"Bird","penguins","Bird","penguin",0,0
"IS_JOL A",17,"B",56,7455,"Star","actress","Star","actress",100,1
"IS_JOL A",17,"B",76,7373,"Thread","sew","Thread","thimble",0,0
"IS_JOL A",17,"B",78,3774,"Even","number","Even","revenge",0,0
"IS_JOL A",17,"B",90,24991,"Pop","ballon","Pop","soda",0,0
"IS_JOL A",17,"B",NA,170,"Fruit","bol","Fruit","strawberry",0,0
"IS_JOL A",17,"B",76,21831,"Best","favorite","Best","favorite",100,1
"IS_JOL A",17,"B",100,3547,"Cat","panther","Cat","panther",100,1
"IS_JOL A",17,"B",NA,130,"Glass","water","Glass","breakable",0,0
"IS_JOL A",17,"B",90,5220,"Dead","coffin","Dead","coffin",100,1
"IS_JOL A",17,"B",95,7636,"Plane","aircraft","Plane","pilot",0,0
"IS_JOL A",17,"B",80,12766,"Fish","sardines","Fish","sardine",0,0
"IS_JOL A",17,"B",90,2298,"Baseball","throw","Baseball","league",0,0
"IS_JOL A",17,"B",75,17250,"Money","banker","Money","banker",100,1
"IS_JOL A",17,"B",100,17240,"Honest","lie","Honest","truthful",0,0
"IS_JOL A",17,"B",95,4798,"Sleep","nap","Sleep","drowsy",0,0
"IS_JOL A",17,"B",65,6181,"Fight","brawl","Fight","brawl",100,1
"IS_JOL A",17,"S",100,7261,"Razor","shave","Razor","shave",100,1
"IS_JOL A",17,"S",76,24520,"Rights","equal","Rights","equal",100,1
"IS_JOL A",17,"S",90,3389,"Mason","jar","Mason","jar",100,1
"IS_JOL A",17,"S",65,50490,"Candle","wax","Candle","wax",100,1
"IS_JOL A",17,"S",100,17486,"Wrist","braclettes","Wrist","bracelet",0,0
"IS_JOL A",17,"S",48,11330,"Element","roc","Element","carbon",0,0
"IS_JOL A",17,"S",76,8979,"Gone","adjourn","Gone","away",0,0
"IS_JOL A",17,"S",75,18159,"Water","drink","Water","drink",100,1
"IS_JOL A",17,"S",90,16205,"Earth","ground","Earth","ground",100,1
"IS_JOL A",17,"S",100,8315,"Alone","lonley","Alone","lonely",0,0
"IS_JOL A",17,"S",0,13739,"Dry","wet","Dry","wet",100,1
"IS_JOL A",17,"S",82,20813,"Safety","seatbelt","Safety","seatbelt",100,1
"IS_JOL A",17,"S",100,9604,"Truth","lie","Truth","lie",100,1
"IS_JOL A",17,"S",90,24210,"Phone","communication","Phone","communicatio",0,0
"IS_JOL A",17,"S",20,22537,"Rod","rover","Rod","reel",0,0
"IS_JOL A",17,"S",87,18317,"Flea","tick","Flea","tick",100,1
"IS_JOL A",17,"S",89,20836,"Loud","noise","Loud","noise",100,1
"IS_JOL A",17,"S",75,15177,"Own","have","Own","have",100,1
"IS_JOL A",17,"S",70,10340,"Tantrum","temper","Tantrum","temper",100,1
"IS_JOL A",17,"S",95,14562,"Sun","tan","Sun","tan",100,1
"IS_JOL A",17,"U",40,13177,"Justice","plane","Justice","maroon",0,0
"IS_JOL A",17,"U",45,15853,"Stretch","extend","Stretch","cloth",0,0
"IS_JOL A",17,"U",20,9047,"Give","hand","Give","steak",0,0
"IS_JOL A",17,"U",65,15131,"Maze","experiment","Maze","election",0,0
"IS_JOL A",17,"U",65,18391,"Vehicle","car","Vehicle","charm",0,0
"IS_JOL A",17,"U",5,13298,"Meat","moat","Meat","obtain",0,0
"IS_JOL A",17,"U",60,32900,"Crackle","cane","Crackle","able",0,0
"IS_JOL A",17,"U",55,10489,"Shell","cover","Shell","shake",0,0
"IS_JOL A",17,"U",70,20270,"Listen","learn","Listen","fiction",0,0
"IS_JOL A",17,"U",65,27539,"Keys","park","Keys","joke",0,0
"IS_JOL A",17,"U",76,15691,"Cake","make","Cake","clothes",0,0
"IS_JOL A",17,"U",60,21234,"Name","title","Name","hate",0,0
"IS_JOL A",17,"U",34,5953,"Fuzzy","dog","Fuzzy","bang",0,0
"IS_JOL A",17,"U",67,13254,"Moat","chocolate","Moat","clear",0,0
"IS_JOL A",17,"U",57,20714,"Lease","tend","Lease","toil",0,0
"IS_JOL A",17,"U",76,8079,"Loan","debt","Loan","sign",0,0
"IS_JOL A",17,"U",10,40151,"Both","tell","Both","ounce",0,0
"IS_JOL A",17,"U",55,22815,"Temperature","morning","Temperature","morning",100,1
"IS_JOL A",17,"U",30,23712,"Mirror","children","Mirror","children",100,1
"IS_JOL A",17,"U",87,27506,"Main","idea","Main","scar",0,0
"IS_JOL A",29,"F",87,5397,"Extension","length","Extension","long",0,0
"IS_JOL A",29,"F",47,18027,"Clue","game","Clue","game",100,1
"IS_JOL A",29,"F",70,8197,"Cactus","plant","Cactus","plant",100,1
"IS_JOL A",29,"F",90,2682,"Shoelace","tie","Shoelace","tie",100,1
"IS_JOL A",29,"F",70,11423,"Detective","mystery","Detective","mystery",100,1
"IS_JOL A",29,"F",60,18965,"Adjourn","en","Adjourn","end",150,1
"IS_JOL A",29,"F",90,2312,"Furry","dog","Furry","dog",100,1
"IS_JOL A",29,"F",78,11757,"Litter","trash","Litter","trash",100,1
"IS_JOL A",29,"F",90,5683,"Cherry","red","Cherry","red",100,1
"IS_JOL A",29,"F",60,31029,"Scalp","head","Scalp","head",100,1
"IS_JOL A",29,"F",90,4814,"Driver","car","Driver","car",100,1
"IS_JOL A",29,"F",80,12411,"Chop","cut","Chop","cut",100,1
"IS_JOL A",29,"F",70,6649,"Mule","donkey","Mule","donkey",100,1
"IS_JOL A",29,"F",68,4577,"Document","sign","Document","paper",0,0
"IS_JOL A",29,"F",50,17149,"Incense","smell","Incense","smell",100,1
"IS_JOL A",29,"F",90,14434,"Dine","eat","Dine","eat",100,1
"IS_JOL A",29,"F",60,3445,"Shears","scissors","Shears","scissors",100,1
"IS_JOL A",29,"F",76,14870,"Feud","fight","Feud","fight",100,1
"IS_JOL A",29,"F",88,14720,"Chill","cold","Chill","cold",100,1
"IS_JOL A",29,"F",80,16660,"Affection","love","Affection","love",100,1
"IS_JOL A",29,"B",60,12036,"Turn","flip","Turn","flip",100,1
"IS_JOL A",29,"B",80,3110,"Car","","Car","windshield",NA,0
"IS_JOL A",29,"B",0,5042,"Bad","delinquent","Bad","villain",0,0
"IS_JOL A",29,"B",8,11252,"Bird","penguin","Bird","penguin",100,1
"IS_JOL A",29,"B",70,8489,"Star","actress","Star","actress",100,1
"IS_JOL A",29,"B",68,10255,"Thread","thimble","Thread","thimble",100,1
"IS_JOL A",29,"B",67,8264,"Even","odd","Even","revenge",0,0
"IS_JOL A",29,"B",67,9290,"Pop","soda","Pop","soda",100,1
"IS_JOL A",29,"B",90,1996,"Fruit","strawberry","Fruit","strawberry",100,1
"IS_JOL A",29,"B",90,15176,"Best","favorite","Best","favorite",100,1
"IS_JOL A",29,"B",70,5187,"Cat","panther","Cat","panther",100,1
"IS_JOL A",29,"B",80,3734,"Glass","breakale","Glass","breakable",0,0
"IS_JOL A",29,"B",60,7517,"Dead","coffin","Dead","coffin",100,1
"IS_JOL A",29,"B",40,6955,"Plane","aircraft","Plane","pilot",0,0
"IS_JOL A",29,"B",70,7488,"Fish","sardines","Fish","sardine",0,0
"IS_JOL A",29,"B",79,11612,"Baseball","league","Baseball","league",100,1
"IS_JOL A",29,"B",70,1847,"Money","","Money","banker",NA,0
"IS_JOL A",29,"B",90,11474,"Honest","ruthfulness","Honest","truthful",0,0
"IS_JOL A",29,"B",99,7054,"Sleep","nap","Sleep","drowsy",0,0
"IS_JOL A",29,"B",80,3028,"Fight","fued","Fight","brawl",0,0
"IS_JOL A",29,"S",7,7009,"Razor","","Razor","shave",NA,0
"IS_JOL A",29,"S",90,6972,"Rights","justice","Rights","equal",0,0
"IS_JOL A",29,"S",70,6158,"Mason","jar","Mason","jar",100,1
"IS_JOL A",29,"S",60,3986,"Candle","wax","Candle","wax",100,1
"IS_JOL A",29,"S",60,3765,"Wrist","bracelet","Wrist","bracelet",100,1
"IS_JOL A",29,"S",80,9025,"Element","carbon","Element","carbon",100,1
"IS_JOL A",29,"S",70,12106,"Gone","away","Gone","away",100,1
"IS_JOL A",29,"S",80,8580,"Water","drink","Water","drink",100,1
"IS_JOL A",29,"S",70,9031,"Earth","ground","Earth","ground",100,1
"IS_JOL A",29,"S",50,8764,"Alone","lonely","Alone","lonely",100,1
"IS_JOL A",29,"S",79,10990,"Dry","wet","Dry","wet",100,1
"IS_JOL A",29,"S",75,19855,"Safety","seatblt","Safety","seatbelt",0,0
"IS_JOL A",29,"S",80,6337,"Truth","lie","Truth","lie",100,1
"IS_JOL A",29,"S",70,22115,"Phone","communication","Phone","communicatio",0,0
"IS_JOL A",29,"S",56,19589,"Rod","reel","Rod","reel",100,1
"IS_JOL A",29,"S",30,15221,"Flea","tick","Flea","tick",100,1
"IS_JOL A",29,"S",90,9584,"Loud","noise","Loud","noise",100,1
"IS_JOL A",29,"S",80,10940,"Own","have","Own","have",100,1
"IS_JOL A",29,"S",67,12103,"Tantrum","temper","Tantrum","temper",100,1
"IS_JOL A",29,"S",90,9237,"Sun","tan","Sun","tan",100,1
"IS_JOL A",29,"U",54,28497,"Justice","law","Justice","maroon",0,0
"IS_JOL A",29,"U",55,22141,"Stretch","","Stretch","cloth",NA,0
"IS_JOL A",29,"U",60,16155,"Give","take","Give","steak",0,0
"IS_JOL A",29,"U",60,25149,"Maze","election","Maze","election",100,1
"IS_JOL A",29,"U",60,13223,"Vehicle","charm","Vehicle","charm",100,1
"IS_JOL A",29,"U",60,11439,"Meat","","Meat","obtain",NA,0
"IS_JOL A",29,"U",60,11226,"Crackle","cat","Crackle","able",0,0
"IS_JOL A",29,"U",30,23076,"Shell","shrink","Shell","shake",0,0
"IS_JOL A",29,"U",60,14125,"Listen","hear","Listen","fiction",0,0
"IS_JOL A",29,"U",60,14479,"Keys","joke","Keys","joke",100,1
"IS_JOL A",29,"U",45,7435,"Cake","clothes","Cake","clothes",100,1
"IS_JOL A",29,"U",40,14612,"Name","hate","Name","hate",100,1
"IS_JOL A",29,"U",60,11241,"Fuzzy","dog","Fuzzy","bang",0,0
"IS_JOL A",29,"U",60,6048,"Moat","clear","Moat","clear",100,1
"IS_JOL A",29,"U",10,10042,"Lease","sign","Lease","toil",0,0
"IS_JOL A",29,"U",0,11217,"Loan","sign","Loan","sign",100,1
"IS_JOL A",29,"U",12,10953,"Both","","Both","ounce",NA,0
"IS_JOL A",29,"U",54,13560,"Temperature","morning","Temperature","morning",100,1
"IS_JOL A",29,"U",60,10649,"Mirror","children","Mirror","children",100,1
"IS_JOL A",29,"U",20,30297,"Main","scar","Main","scar",100,1
"READ_JOL B",14,"F",80,7210,"Extension","long","Extension","long",100,1
"READ_JOL B",14,"F",65,9241,"Clue","idea","Clue","game",0,0
"READ_JOL B",14,"F",100,3428,"Cactus","plant","Cactus","plant",100,1
"READ_JOL B",14,"F",80,8751,"Shoelace","tie","Shoelace","tie",100,1
"READ_JOL B",14,"F",90,7200,"Detective","mystery","Detective","mystery",100,1
"READ_JOL B",14,"F",45,6941,"Adjourn","end","Adjourn","end",100,1
"READ_JOL B",14,"F",79,7027,"Furry","dog","Furry","dog",100,1
"READ_JOL B",14,"F",89,6645,"Litter","trash","Litter","trash",100,1
"READ_JOL B",14,"F",98,3894,"Cherry","red","Cherry","red",100,1
"READ_JOL B",14,"F",100,3109,"Scalp","head","Scalp","head",100,1
"READ_JOL B",14,"F",100,2973,"Driver","license","Driver","car",0,0
"READ_JOL B",14,"F",100,3216,"Chop","cut","Chop","cut",100,1
"READ_JOL B",14,"F",100,3787,"Mule","donkey","Mule","donkey",100,1
"READ_JOL B",14,"F",95,7173,"Document","paper","Document","paper",100,1
"READ_JOL B",14,"F",85,3930,"Incense","scent","Incense","smell",0,0
"READ_JOL B",14,"F",79,8488,"Dine","eat","Dine","eat",100,1
"READ_JOL B",14,"F",1,7936,"Shears","shell","Shears","scissors",0,0
"READ_JOL B",14,"F",100,3351,"Feud","fight","Feud","fight",100,1
"READ_JOL B",14,"F",100,4117,"Chill","cold","Chill","cold",100,1
"READ_JOL B",14,"F",100,3404,"Affection","love","Affection","love",100,1
"READ_JOL B",14,"B",90,5835,"Turn","flip","Turn","flip",100,1
"READ_JOL B",14,"B",100,4116,"Car","windsheild","Car","windshield",0,0
"READ_JOL B",14,"B",100,3774,"Bad","good","Bad","villain",0,0
"READ_JOL B",14,"B",70,4826,"Bird","wings","Bird","penguin",0,0
"READ_JOL B",14,"B",80,5722,"Star","actress","Star","actress",100,1
"READ_JOL B",14,"B",35,9355,"Thread","thimble","Thread","thimble",100,1
"READ_JOL B",14,"B",30,9456,"Even","revenge","Even","revenge",100,1
"READ_JOL B",14,"B",80,3658,"Pop","balloon","Pop","balloon",100,1
"READ_JOL B",14,"B",100,3192,"Fruit","strawberry","Fruit","strawberry",100,1
"READ_JOL B",14,"B",100,4215,"Best","favorite","Best","favorite",100,1
"READ_JOL B",14,"B",50,9558,"Cat","panther","Cat","panther",100,1
"READ_JOL B",14,"B",85,6427,"Glass","breakable","Glass","breakable",100,1
"READ_JOL B",14,"B",98,9233,"Dead","coffin","Dead","coffin",100,1
"READ_JOL B",14,"B",65,5020,"Plane","aircraft","Plane","aircraft",100,1
"READ_JOL B",14,"B",65,8059,"Fish","shrimp","Fish","sardine",0,0
"READ_JOL B",14,"B",89,5917,"Baseball","catcher","Baseball","league",0,0
"READ_JOL B",14,"B",1,12193,"Money","bank","Money","banker",150,1
"READ_JOL B",14,"B",100,3502,"Honest","truth","Honest","truthful",160,1
"READ_JOL B",14,"B",100,3268,"Sleep","nap","Sleep","nap",100,1
"READ_JOL B",14,"B",100,3764,"Fight","fued","Fight","brawl",0,0
"READ_JOL B",14,"S",100,4678,"Razor","shave","Razor","shave",100,1
"READ_JOL B",14,"S",70,8125,"Rights","equal","Rights","equal",100,1
"READ_JOL B",14,"S",0,5685,"Mason","jar","Mason","jar",100,1
"READ_JOL B",14,"S",100,5152,"Candle","wax","Candle","wax",100,1
"READ_JOL B",14,"S",100,7667,"Wrist","bracelet","Wrist","bracelet",100,1
"READ_JOL B",14,"S",65,8069,"Element","carbon","Element","carbon",100,1
"READ_JOL B",14,"S",100,4953,"Gone","away","Gone","away",100,1
"READ_JOL B",14,"S",100,5254,"Water","drink","Water","drink",100,1
"READ_JOL B",14,"S",80,5302,"Earth","ground","Earth","ground",100,1
"READ_JOL B",14,"S",100,4795,"Alone","lonely","Alone","lonely",100,1
"READ_JOL B",14,"S",100,4660,"Dry","wet","Dry","wet",100,1
"READ_JOL B",14,"S",99,6902,"Safety","seatbelt","Safety","seatbelt",100,1
"READ_JOL B",14,"S",100,6222,"Truth","lie","Truth","lie",100,1
"READ_JOL B",14,"S",99,7164,"Phone","call","Phone","communicatio",0,0
"READ_JOL B",14,"S",1,14877,"Rod","reel","Rod","reel",100,1
"READ_JOL B",14,"S",100,4713,"Flea","tick","Flea","tick",100,1
"READ_JOL B",14,"S",89,6825,"Loud","noise","Loud","noise",100,1
"READ_JOL B",14,"S",70,6378,"Own","have","Own","have",100,1
"READ_JOL B",14,"S",45,7513,"Tantrum","temper","Tantrum","temper",100,1
"READ_JOL B",14,"S",99,9800,"Sun","hot","Sun","tan",0,0
"READ_JOL B",14,"U",0,4112,"Justice","league","Justice","maroon",0,0
"READ_JOL B",14,"U",15,7051,"Stretch","cloth","Stretch","cloth",100,1
"READ_JOL B",14,"U",5,7442,"Give","away","Give","steak",0,0
"READ_JOL B",14,"U",0,16636,"Maze","mystery","Maze","election",0,0
"READ_JOL B",14,"U",10,9699,"Vehicle","car","Vehicle","charm",0,0
"READ_JOL B",14,"U",10,10205,"Meat","obtain","Meat","obtain",100,1
"READ_JOL B",14,"U",0,6910,"Crackle","barrel","Crackle","able",0,0
"READ_JOL B",14,"U",15,14624,"Shell","shore","Shell","shake",0,0
"READ_JOL B",14,"U",70,8936,"Listen","ear","Listen","fiction",0,0
"READ_JOL B",14,"U",0,10665,"Keys","chime","Keys","joke",0,0
"READ_JOL B",14,"U",15,12820,"Cake","clothes","Cake","clothes",100,1
"READ_JOL B",14,"U",5,6535,"Name","number","Name","hate",0,0
"READ_JOL B",14,"U",20,11680,"Fuzzy","dog","Fuzzy","bang",0,0
"READ_JOL B",14,"U",1,7096,"Moat","boat","Moat","clear",0,0
"READ_JOL B",14,"U",0,6022,"Lease","flease","Lease","toil",0,0
"READ_JOL B",14,"U",0,8404,"Loan","money","Loan","sign",0,0
"READ_JOL B",14,"U",0,9906,"Both","ounce","Both","ounce",100,1
"READ_JOL B",14,"U",50,9124,"Temperature","tantrum","Temperature","morning",0,0
"READ_JOL B",14,"U",20,6566,"Mirror","children","Mirror","children",100,1
"READ_JOL B",14,"U",5,7008,"Main","scar","Main","scar",100,1
"READ_JOL B",26,"F",75,4167,"Extension","long","Extension","long",100,1
"READ_JOL B",26,"F",50,5546,"Clue","game","Clue","game",100,1
"READ_JOL B",26,"F",100,4370,"Cactus","stick","Cactus","plant",0,0
"READ_JOL B",26,"F",75,4703,"Shoelace","tjie","Shoelace","tie",0,0
